id,author
923,S.Khokhlachev
924,Yu.Makeenko
925,C. Crnkovic
926,Damiano Anselmi
927,Pietro Fre
928,B. Durhuus
929,T. Jonsson
930,G. Thorleifsson
931,R. Dijkgraaf
932,J. Jurkiewicz
933,C. F. Kristjansen
934,R. Brooks
935,D. Cangemi
936,M. Crescimanno
937,Paolo Aschieri
938,Leonardo Castellani
939,G.Savvidy
940,K.Savvidy
941,Ivan K.Kostov
942,S. Kharchev
943,A. Marshakov
944,A. Mironov
945,S. Pakuliak
946,C. Lucchesi
947,O. Piguet
948,S.P. Sorella
949,F.Toppan
950,Y.-Z.Zhang
951,A.V.Saa
952,J. C. Plefka
953,Timothy Hollowood
954,J. Luis Miramontes
955,Fiorenzo Bastianelli
956,Peter van Nieuwenhuizen
957,Sandip K. Chakrabarti
958,Pankaj S. Joshi (Tata Institute of Fundamental Research
959,Bombay
960,India)
961,Makoto Idzumi
962,Kenji Iohara
963,Toshiki Nakashima
964,Tetsuji Tokihiro
965,B.Harms
966,Y.Leblanc
967,A.K. Tollsten
968,Y. Matsumura
969,N. Sakai
970,Y. Tanii
971,T. Uchino
972,S. Stanciu
973,Gordon W. Semenoff
974,E. Nissimov
975,S. Pacheva
976,I. Vaysburd
977,G. Barnich
978,R.Constantinescu
979,P. Gregoire
980,A. Abada
981,A.H. bougourzi
982,M.A. El Gradechi
983,G. Aldazabal
984,M.Bonini
985,Chuan-Jie Zhu
986,Akishi Kato
987,Yas-Hiro Quano
988,Jun'ichi Shiraishi
989,Takeo Inami
990,Satoru Odake
991,A.A. Bytsenko
992,S.D. Odintsov nd S. Zerbini
993,Shinobu Hikami
994,Sumit R. Das
995,S. Kalyana Rama
996,P.F.Bedaque
997,I.Horvath
998,P. Menotti
999,G. Modanese
1000,D. Seminara
1001,J.E.Nelson
1002,T.Regge
1003,C. Bachas
1004,M. Porrati
1005,R. Brustein
1006,B. Ovrut
1007,Peter Bouwknegt
1008,Jim McCarthy
1009,Krzysztof Pilch
1010,J. Avan
1011,A. Jevicki
1012,A. Sevrin
1013,X. Shen
1014,John Rogers
1015,Donald Spector
1016,G. Felder
1017,"J. Fr ""ohlich"
1018,Ram Brustein
1019,Burt Ovrut
1020,A. V. Mikhailov
1021,N. Sanchez
1022,M. Gasperini
1023,G. Veneziano
1024,Eric Carlen
1025,Elliott Lieb
1026,J. A. Harvey
1027,J. P. Rodrigues
1028,A. J. van Tonder
1029,I. Allekotte
1030,E. Andr 'es
1031,C. N 'u ~nez
1032,Philippe Gregoire
1033,M. Temple-Raston
1034,D. Alexander
1035,H.J. Boonstra
1036,M. de Roo
1037,Supriya Kar
1038,R. Gregory
1039,Malcolm J. Perry
1040,Edward Teo
1041,Fernando Falceto
1042,Krzysztof Gawedzki
1043,Ashok Das
1044,C.A.P. Galvao
1045,S.Cecotti
1046,C.Vafa
1047,Mark Hindmarsh
1048,Richard Holman
1049,Thomas W.Kephart
1050,Tanmay Vachaspati
1051,G.Papadopoulos
1052,M. Nolasco
1053,C.Reina
1054,K. Haller
1055,E. Lim-Lombridas
1056,Tom Lada
1057,Jim Stasheff
1058,C. Burdik
1059,L. Cerny
1060,O. Navratil
1061,P. Bowcock
1062,G.M.T. Watts
1063,"Piotr Bizon (Institut f ""ur Theoretische Physik Universit ""at Wien Boltzmanngasse 5"
1064,A-1090 Vienna
1065,Austria)
1066,Martin Cederwall
1067,Christian Preitschopf
1068,M.Bordemann
1069,"U.Sch ""aper"
1070,D. S 'en 'echal
1071,V.Chikalov
1072,A.Pashnev
1073,Kyoichi Tsurusaki
1074,Ch. Devchand
1075,T.Eguchi
1076,H.Kanno
1077,S.-K.Yang
1078,Zhong-Hua Wang
1079,Han-Ying Guo
1080,Sergei Lukyanov
1081,Samson L. Shatashvili
1082,Guido Cognola
1083,Luciano Vanzo
1084,F. A. Bais
1085,T. Tjin
1086,P. van Driel
1087,J. de Boer
1088,J. Goeree
1089,J. Kellendonk
1090,A. Recknagel
1091,P. Bouwknegt
1092,K. Schoutens
1093,E. Langmann
1094,G. Semenoff Journal-ref: Phys. Lett. B296 117-120 (a few typos
1095,an error corrected)
1096,J. Horne
1097,G. Horowitz
1098,A.S. Schwarz
1099,Youngchul Park
1100,Xenia C. de la Ossa
1101,T. Brzezinski
1102,S. Majid
1103,A. Kuniba
1104,T. Nakanishi
1105,P. Maraner
1106,E. Onofri
1107,D. Bailin
1108,A. Love
1109,W.A. Sabra
1110,T. Fujiwara
1111,Y. Igarashi
1112,J. Kubo
1113,K. Maeda
1114,W.K.Baskerville
1115,S.Majid
1116,Hyun Kyu Lee
1117,Mannque Rho
1118,Paul H. Frampton
1119,"J ""urgen Fuchs"
1120,G. A. Diamandis
1121,B. C. Georgalas
1122,X. Maintas
1123,E. Ivanov
1124,S. Krivonos
1125,R.P. Malik
1126,S.Bellucci
1127,T. Curtright
1128,C. Zachos
1129,R. Percacci
1130,Yas-hiro Quano
1131,Akira Fujii
1132,T. Hollowood
1133,J.L. Miramontes
1134,J. Sanchez Guillen
1135,F. Vanderseypen
1136,R. Ferraro
1137,M. Puchin
1138,J. Harnad
1139,M.-. Wisse
1140,Craig A. Tracy
1141,Harold Widom
1142,A.T. Filippov
1143,A.P. Isaev
1144,A.B. Kurdikov
1145,M.Billo'
1146,P.Fre'
1147,L.Girardello
1148,A.Zaffaroni
1149,M.-A. Wisse
1150,Didier A Depireux
1151,Jeremy Schiff
1152,S. Zerbini
1153,F. Falceto
1154,K. Gaw c{e}dzki (IHES
1155,France)
1156,F.Belgiorno
1157,A.S.Cattaneo
1158,F.Fucito
1159,M.R. Adams
1160,J. Hurtubise
1161,O. N. Khudaverdian
1162,A. P. Nersessian
1163,John Harnad
1164,B. A. Kupershmidt
1165,Sumathi Rao
1166,Diptiman Sen
1167,H. Suelmann
1168,A. Wiedemann
1169,Choon-Lin Ho
1170,Yutaka Hosotani
1171,Michel Carreau
1172,
1173,David Montano
1174,Gil Rivlis
1175,R. Gambini
1176,J. Pullin
1177,C. P. Martin
1178,Octavio A. Mattos
1179,Victor O. Rivelles
1180,S.F. Hassan
1181,Ashoke Sen
1182,David C. Dunbar
1183,Keith G. Joshi
1184,M. Cveti v{c}
1185,R. Davis
1186,H. H. Soleng
1187,G. von Gehlen
1188,A. Borzi
1189,A.Koubek
1190,Barry M. Mccoy
1191,Lee Brekke
1192,Hans Dykstra
1193,Adam F. Falk
1194,Tom D. Imbo
1195,A.M. El Gradechi
1196,S. De Bi `evre
1197,M. D. Freeman
1198,S.Guruswamy
1199,S. Randjbar--Daemi
1200,Abdus Salam
1201,J. Strathdee
1202,Brett van de Sande
1203,Stephen Pinsky
1204,Wei Li
1205,Chang-Pu Sun
1206,Mo-Lin Ge
1207,Miao Li
1208,A. Kovner
1209,B. Rosenstein
1210,H. O. Girotti
1211,J. L. deLyra
1212,R. S. Mendes
1213,J. R. S. Nascimento
1214,A. J. da Silva
1215,Gerald Gilbert
1216,Eric Raiten
1217,Junegone Chay
1218,Deog Ki Hong
1219,Taejin Lee
1220,S. H. Park
1221,U. Bruzzo
1222,J.A. Dominguez Perez
1223,Brian R. Greene
1224,Christopher M. O'Neill
1225,C. A. P. Galvao
1226,Tomas Ortin
1227,Robert C. Myers
1228,L. Benoit
1229,Y. Saint-Aubin
1230,K. Ito
1231,J.O. Madsen
1232,J.L. Petersen
1233,J. Gamboa
1234,C. Ramirez
1235,J. Grundberg
1236,U. Lindstrom
1237,H. Nordstrom
1238,M. Chaichian
1239,P. Kulish
1240,M. O'Loughlin
1241,W. Nahm
1242,M. Terhoeven
1243,Yoonbai Kim
1244,F. David
1245,B. Duplantier
1246,E. Guitter
1247,D. Boyanovsky
1248,H. J. de Vega
1249,M. Asorey
1250,J.G. Esteve
1251,R. Fernandez J. Salas
1252,Julian Lee
1253,Paul F. Mende
1254,A. Fring
1255,P. Simonetti
1256,Peter Schaller
1257,Thomas Strobl
1258,Jerome P. Gauntlett
1259,Jeffrey A. Harvey
1260,Mark Bowick
1261,Paul Coddington
1262,Leping Han
1263,Geoff Harris
1264,Enzo Marinari
1265,Ctirad Klim v c ' i k
1266,Eliza Klim v c ' i k
1267,M. Jimbo
1268,T. Miwa
1269,A. Nakayashiki
1270,Cesar Gomez
1271,German Sierra
1272,A.Cappelli
1273,G.V.Dunne
1274,C.A.Trugenberger
1275,G.R.Zemba
1276,Bong H. Lian
1277,Gregg J. Zuckerman
1278,Gerald B. Cleaver
1279,David C. Lewellen
1280,Stephen Hwang
1281,Patrick Roberts
1282,D.G.C. McKeon
1283,A. Rebhan
1284,Hiroshi Ishikawa
1285,Mitsuhiro Kato
1286,I. Bakas
1287,E. Kiritsis
1288,Gianfranco Pradisi
1289,Augusto Sagnotti
1290,S. Randjbar-Daemi
1291,Lochlainn O'Raifeartaigh
1292,Alexander V. Razumov
1293,P.N.Pyatov
1294,F.D. Mazzitelli
1295,J.G. Russo
1296,I. A. Batalin
1297,I. V. Tyutin Report-no: P. N. Lebedev inst. preprint
1298,FIAN/TD/18-92 Journal-ref: Int.J.Mod.Phys. A8 2333-2350 A generalized version is proposed for the field-antifield formalism. The antibracket operation is defined in arbitrary field-antifield coordinates. The antisymplectic definitions are given for first-
1299,second-class constraints. In the case of second-class constraints the Dirac's antibracket operation is defined. The quantum master equation as well as the hypergauge fixing procedure are formulated in a coordinate-invariant way. The general hypergauge functions are shown to be antisymplectic first-class constraints whose Jacobian matrix determinant is constant on the constraint surface. The BRST-type generalized transformations are defined
1300,the functional integral is shown to be independent of the hypergauge variations admitted. In the case of reduced phase space the Dirac's antibrackets are used instead of the ordinary ones.
1301,V. Ya. Fainberg
1302,M. A. Soloviev
1303,Doron Gepner (Caltech
1304,the Weizmann Institute)
1305,Paulo F.Bedaque
1306,R. Kedem
1307,T.R. Klassen
1308,B.M. McCoy
1309,E. Melzer
1310,Takashi Sano
1311,J.L. Cortes
1312,L. Velazquez
1313,Tjark Tjin
1314,E.Aldrovandi
1315,R.Paunov
1316,A. Gonz 'alez Ruiz
1317,Alan Kostelecky
1318,Robertus Potting
1319,Andrew G. Felce
1320,T. M. Samols
1321,Pietro Fre'
1322,A. Taormina
1323,A.K.Waldron
1324,G.C.Joshi
1325,D. Atkinson
1326,V.P. Gusynin
1327,P. Maris
1328,Jeffrey Miller
1329,Keith De'Bell
1330,Paolo Di Vecchia
1331,Moshe Moshe
1332,K. Hamada
1333,A. Tsuchiya
1334,P. Di Francesco
1335,Jens Schnittger
1336,Ulrich Ellwanger
1337,David B. Fairlie
1338,Jan Govaerts
1339,C. Pinheiro
1340,G. O. Pires
1341,Bender
1342,Pinsky
1343,van de Sande
1344,M.I. Dobroliubov
1345,B.A.Harris
1346,T. Filk
1347,M. Marcu
1348,B. Scheffold
1349,Gregory Falkovich
1350,Amihay Hanany
1351,B.E.W. Nilsson
1352,P.C. West
1353,Mauro Carfora
1354,Annalisa Marzuoli
1355,Mirjam Cveti v{c}
1356,Harald H. Soleng
1357,Edward Hsu
1358,David Kutasov
1359,E. A. Bergshoeff
1360,R. Kallosh
1361,T. Ortin
1362,Richard Gass
1363,Louis Witten
1364,G. W. Semenoff
1365,Ph Ruelle
1366,E Thiran
1367,J Weyers
1368,Paul Steinhardt
1369,V.V.Bazhanov
1370,R.J.Baxter
1371,S.A.Frolov
1372,A.A.Slavnov
1373,C.Sochichiu
1374,J. Ellis
1375,Francis J. Alexander
1376,Salman Habib
1377,Anatol Nowicki
1378,Emanuele Sorace
1379,Marco Tarlini
1380,Ravit Efraty
1381,Michael Penkava
1382,Albert Schwarz
1383,A Sedrakyan
1384,A. D'Adda
1385,Kimball A. Milton (Department of Physics
1386,Astronomy
1387,University of Oklahoma
1388,Norman
1389,OK 73019-0225
1390,USA)
1391,A. Gamba
1392,I. Kolokolov
1393,Stefano Bellucci
1394,Evgenyi Ivanov
1395,Sergey Krivonos
1396,F.W. Nijhoff
1397,H.W. Capel
1398,D.-S. Lee
1399,A. Singh
1400,C.P. Constantinidis
1401,E.V. Shuryak
1402,J.J.M. Verbaarschot
1403,L. Ibanez
1404,D.Luest
1405,S. Leseduarte
1406,A. Romeo
1407,Hamid Kachkachi
1408,Timothy J. Hollowood
1409,G. Falqui
1410,C.-M. Viallet
1411,P. Rama Devi
1412,T.R. Govindarajan
1413,R.K. Kaul
1414,A. Brandhuber
1415,M. Langer
1416,M. Schweda
1417,B Gato-Rivera
1418,A M Semikhatov
1419,Marek Karliner
1420,Alexander Migdal
1421,Boris Rusakov
1422,V.I.Man'ko G.Marmo
1423,S.Solimeno
1424,F.Zaccaria
1425,P. K. Townsend
1426,A. M. Tsvelik
1427,Joe Lykken
1428,Richard C. Brower
1429,Nevidita Deo
1430,Chung-I Tan
1431,K. Ikegami
1432,T. Kimura
1433,R. Mochizuki
1434,A.R.Its
1435,A.G.Izergin
1436,V.E.Korepin
1437,N.A.Slavnov
1438,D. Armand Ugon
1439,P. Mora
1440,S. Naftulin
1441,N.R. Stewart
1442,A. Khare
1443,U.P. Sukhatme
1444,E.E. Donets
1445,D.V. Gal'Tsov
1446,M.Fukuma
1447,S.Hosono
1448,H.Kawai
1449,P.B.Medvedev
1450,A.P.Zubarev
1451,G.K.Savvidy
1452,K.G.Savvidy
1453,J. Zinn-Justin Report-no: SPhT/92-163 SPhT-Saclay Journal-ref: Phys.Lett. B302 396-402 We discuss the large order behaviour
1454,Borel summability of the topological expansion of models of 2D gravity coupled to general $(p
1455,q)$ conformal matter. In a previous work it was proven that at large order $k$ the string susceptibility had a generic $a^k Gamma$ behaviour. Moreover the constant $a$
1456,relevant for the problem of Borel summability
1457,was determined for all one-matrix models. We here obtain a set of equations for this constant in the general $(p
1458,q)$ model. String equations can be derived from the construction of two differential operators $P
1459,Q$ satisfying canonical commutation relations $[P
1460,Q]=1$. We show that the equation for $a$ is determined by the form of the operators $P
1461,Q$ in the spherical or semiclassical limits. The results for the general one-matrix models are then easily recovered. Moreover
1462,since for the $(p
1463,q)$ string models such $p=q pm1$ the semiclassical forms of $P
1464,Q$ are explicitly known
1465,the large order behaviour is completely determined. This class contains all unitary $(q+1
1466,q)$ models for which the answer is specially simple. As expected we find that the topological expansion for unitary models is not Borel summable. preprint{SPhT/92-163}
1467,Plain-TeX
1468,macro harvmac
1469,M{ aa}ns Henningson
1470,K. Demeterfi
1471,I. R. Klebanov
1472,Abbas Ali
1473,Bernard Nienhuis
1474,Ronald Rietman
1475,M. P. Fry Journal-ref: Phys.Rev. D47 2629-2632 A representation for the fermionic determinant of the massive Schwinger model
1476,or $QED_2$
1477,is obtained that makes a clean separation between the Schwinger model
1478,its massive counterpart. From this it is shown that the index theorem for $QED_2$ follows from gauge invariance
1479,that the Schwinger model's contribution to the determinant is canceled in the weak field limit
1480,that the determinant vanishes when the field strength is sufficiently strong to form a zero-energy bound state.
1481,Zvonimir Hlousek
1482,H.Arfaei
1483,A.Shirzad
1484,A.Kuniba
1485,T.Nakanishi
1486,J.Suzuki
1487,Tsukasa TADA
1488,Shozo UEHARA
1489,Masakazu Yamashita
1490,Mario Bergeron
1491,Chihong Chou
1492,A.Polychronakos
1493,Boris Feigin
1494,Edward Frenkel
1495,Paul S. Aspinwall
1496,David R. Morrison
1497,Doron Gepner
1498,Jurgen Fuchs
1499,R.Gregory
1500,R.Laflamme
1501,J.Gonzalez
1502,M.A.Martin-Delgado
1503,O.Tirkkonen Journal-ref: Annals Phys. 235 318-349 Some mistakes have been corrected
1504,Shane J. Hughes
1505,Galen Sotkov
1506,Marian Stanishkov
1507,David J. Gross
1508,Washington Taylor
1509,Yuri Makeenko
1510,J. L. Cort 'es
1511,L. Vel 'azquez
1512,J.L. Cort 'es
1513,C. M. Yung
1514,Roland C. Warner
1515,Alain Dasnieres de Veigy
1516,Stephane Ouvry
1517,W. A. Sabra
1518,P. Dargis
1519,S. Mukhi
1520,M. Gaudin
1521,F.D.M. Haldane
1522,V. Pasquier
1523,"M. R ""osgen"
1524,R. Varnhagen
1525,H. Hata
1526,B. Zwiebach
1527,A.N. Leznov
1528,Alberto Lerda
1529,Stefano Sciuto
1530,J.Harnad
1531,S. Chaudhuri
1532,D. Minic
1533,Niclas Engberg
1534,Bengt E.W Nilsson
1535,Per Sundell
1536,O.H.G. Branco
1537,L.E. Saltini
1538,A.C.V.V. de Siqueira
1539,J. Anandan
1540,C. R. Hagen
1541,M. Bonini
1542,M. D'Attanasio
1543,G. Marchesini
1544,G.V. Dunne
1545,C.A. Trugenberger
1546,G.R. Zemba
1547,Hiromichi Nakazato
1548,Saverio Pascazio
1549,A. Bilal
1550,I. Kogan
1551,B. A. Campbell
1552,N. Kaloper
1553,R. Madden
1554,K. A. Olive
1555,D. Depireux
1556,A.Berkovich
1557,C.Gomez
1558,G.Sierra
1559,G. Sotkov
1560,M. Stanishkov
1561,D.H. Phong
1562,M. Lukin
1563,I. Yakushin Journal-ref: J.Phys. A26 5115-5132 We examine the problem of defining Lagrangian
1564,Hamiltonian mechanics for a particle moving on a quantum plane $Q_{q
1565,p}$. For Lagrangian mechanics
1566,we first define a tangent quantum plane $TQ_{q
1567,p}$ spanned by noncommuting particle coordinates
1568,velocities. Using techniques similar to those of Wess
1569,Zumino
1570,we construct two different differential calculi on $TQ_{q
1571,p}$. These two differential calculi can in principle give rise to two different particle dynamics
1572,starting from a single Lagrangian. For Hamiltonian mechanics
1573,we define a phase space $T^*Q_{q
1574,momenta. The commutation relations for the momenta can be determined only after knowing their functional dependence on coordinates
1575,velocities. Thus these commutation relations
1576,as well as the differential calculus on $T^*Q_{q
1577,p}$
1578,depend on the initial choice of Lagrangian. We obtain the deformed Hamilton's equations of motion
1579,the deformed Poisson brackets
1580,their definitions also depend on our initial choice of Lagrangian. We illustrate these ideas for two sample Lagrangians. The first system we examine corresponds to that of a nonrelativistic particle in a scalar potential. The other Lagrangian we consider is first order in time derivatives
1581,E. Alvarez
1582,J.M. Gracia-Bondia
1583,J. Rembielinski
1584,K.A. Smolinski
1585,J. Ambj{ o}rn
1586,Erik Verlinde
1587,Herman Verlinde
1588,S. Konstein
1589,"Christian M ""unkel"
1590,Dieter W. Heermann
1591,S.E. Derkachov
1592,N.A. Kivel
1593,A.S. Stepanenko
1594,A.N. Vasiliev A proof of critical conformal invariance of Green's functions for a quite wide class of models possessing critical scale invariance is given. A simple method for establishing critical conformal invariance of a composite operator
1595,which has a certain critical dimension
1596,is also presented. The method is illustrated with the example of the Gross--Neveu model
1597,the exponents et at order $1/n^3$
1598,Dl
1599,$1/ nu$ at order $1/n^2$ are calculated with the conformal bootstrap method.
1600,E. Cremmer
1601,J.-F. Roussel
1602,Corinne A. Manogue
1603,"J ""org Schray"
1604,Amitabha Lahiri
1605,10
1606,A. Schwimmer
1607,T. Eguchi
1608,S.-K. Yang
1609,Martin Rocek
1610,Klaus Kirsten
1611,Sergio Zerbini
1612,Christian Grosche
1613,Frank Steiner
1614,Guang-Jiun Cheng
1615,P. Caban
1616,A. Dobrosielski
1617,A. Krajewska
1618,Z. Walczak
1619,D.M. McAvity
1620,H. Osborn
1621,Philip J. Rosenthal
1622,M. B. Paranjape
1623,Robin Ross
1624,J. Barrett
1625,M.J. Perry
1626,P.J. Ruback
1627,J. Panvel
1628,D.V.Fursaev
1629,G.Miele
1630,S.P. Trivedi
1631,Aharon Davidson
1632,Uzi Paz
1633,L.V.Avdeev
1634,D.I.Kazakov
1635,I.N.Kondrashuk
1636,Daniel Arnaudon
1637,R.Cuerno
1638,E.Lopez
1639,Z.Popowicz
1640,B. Broda (U. Clausthal
1641,U. Lodz)
1642,Paul Martin
1643,Hubert Saleur
1644,Zbigniew Jaskolski
1645,Krzysztof A. Meissner
1646,Ken-ji Hamada
1647,Asato Tsuchiya
